CreateDate,Tweet,User
Thu Mar 22 18:20:41 +0000 2018,"RT @patron_io: "" Top Japanese TokenSale ?""   
    ?PATRON?
? 
https://t.co/IFylAHkCoO
Successfully raised ?15million of funds. Exchange Lis…",kariyaingiri
Thu Mar 22 16:33:01 +0000 2018,RT @tendswiss: Benefit from becoming a TEND ambassador: besided the deep involvement in product development you will have priority in TEND’…,kariyaingiri
Thu Mar 22 16:16:00 +0000 2018,RT @sbc111: Mentioned in my testimonial to the 2018 Connecticut Legislative Bill SB 443 - An Act Concerning Blockchain Technology: @Hartfor…,kariyaingiri
Thu Mar 22 16:14:55 +0000 2018,"RT @NewOrleansBA: As the #NOLAHI judges deliberate, Navigator Challenge winner @MedspaceBBL and Interoperability Challenge winner @SimplyVi…",kariyaingiri
Thu Mar 22 14:30:27 +0000 2018,"RT @Goldiam_ico: ??? WARNING ???

Goldiamians! Some scammers use profile pictures of our team members on Telegram to take your money. DO NO…",kariyaingiri
Thu Mar 22 14:26:05 +0000 2018,RT @ficnetwork: We are pleased to announce a strategic partnership with @civickey—the company revolutionizing digital identity with its Blo…,kariyaingiri
Thu Mar 22 14:00:44 +0000 2018,"RT @nollycoin: Hello NOLLY Community...

8Days Count down to End of Pre-sale

Don't miss this one  time 30% Bonus
 Visit https://t.co/R08kj…",kariyaingiri
Thu Mar 22 12:53:18 +0000 2018,"RT @LpesaICO: Pre sale is live. Get whitelisted now! Join us by going to this link: https://t.co/AhXWWZcBjC.

#KriptonICO #blockchain  #cry…",kariyaingiri
Thu Mar 22 12:52:23 +0000 2018,RT @LpesaICO: mMicrofinance could be helping a number of people exponentially larger. Join us by going to this link: https://t.co/lcvFj0J7I…,kariyaingiri
Thu Mar 22 08:41:06 +0000 2018,RT @eGoldgg: ??SALE has ended! eGold raised over 3200ETH in both ETH and BTC. Thank you! Bounty campaign results will be announced at the b…,kariyaingiri
Thu Mar 22 04:59:40 +0000 2018,RT @BoutsPro: https://t.co/37gPDBDzpe,kariyaingiri
Thu Mar 22 03:47:49 +0000 2018,"RT @incremint_ico: Join the official Incremint Telegram: https://t.co/TcAWYs02Cb 

Telegram is the best outlet for talking with other Incre…",kariyaingiri
Thu Mar 22 03:25:06 +0000 2018,RT @birakecom: #BIRAKE is improving. Check also the mobile version of trading platform + real time updates of orders and price. Get #BIR to…,kariyaingiri
Thu Mar 22 03:24:11 +0000 2018,"RT @birakecom: We promised for this week, is Monday and we deployed! Check the last update! Get https://t.co/pOOoA9b9R2 token now with 30%…",kariyaingiri
Thu Mar 22 02:50:28 +0000 2018,RT @syscoin: Check out this great @syscoin review video by @cryptocandor https://t.co/LSgyLjxA65 #fintech $SYS #syscoin #RT,kariyaingiri
Thu Mar 22 02:29:20 +0000 2018,"RT @MsxNetwork: #AIRDROP NOW OPEN!

PHASE I for #AION Token Holder

https://t.co/8Mbvhqbvem

#microstack #bitcoin #ethereum #blockchain #bo…",kariyaingiri
Thu Mar 22 02:24:56 +0000 2018,"RT @vVanywhere: Are you in Seoul?? ???? 
Come and meet us! ???
@ZatGo_official 
@inklabsfound 
#Vanywhere
@Meetup https://t.co/140xTerhXi",kariyaingiri
Thu Mar 22 02:23:58 +0000 2018,RT @ZatGo_official: #ZatGo will hold its first Co-MeetUp with @inklabsfound and @vVanywhere in Seoul on March 25th. The meeting will accept…,kariyaingiri
Thu Mar 22 02:20:17 +0000 2018,RT @DocumentTailor: Don't miss your chance to be a part of our #smartcontract revolution by taking part in our #DocTailor #PreICO sale! Joi…,kariyaingiri
Thu Mar 22 01:51:04 +0000 2018,"RT @WAWLLET: @WAWLLET is proudly announcing the partnership with QUOINE, including the #WCOIN (#WIN) listing on Qryptos starting with 14.04…",kariyaingiri
Thu Mar 22 01:50:04 +0000 2018,RT @WAWLLET: https://t.co/ZRcyAhrmdu,kariyaingiri
Thu Mar 22 00:20:22 +0000 2018,RT @buzzshownetwork: We're changing phases in less than an hour. This means you will be unable to receive 10% bonus on every purchase as fr…,kariyaingiri
Wed Mar 21 22:49:02 +0000 2018,RT @_R_Block: All CVT has now been distributed. Trading on Bancor and Idex ? https://t.co/JfeES6Au0D,kariyaingiri
Wed Mar 21 22:11:16 +0000 2018,RT @WRJumpIn: Respect. #MargaretHamilton #WomenInSTEM #blockchain #blockchaintechnology #streaming #film #series https://t.co/zWtVW63Frj ht…,kariyaingiri
Wed Mar 21 19:25:44 +0000 2018,"RT @Erc20Dog: Get your $DOG tokens now by sending $ETH to our crowdsale address:

0x768c839046636E83F3Ae30F00B51d006CEd4AB4A

Hurry up!

#E…",kariyaingiri
Wed Mar 21 19:24:45 +0000 2018,"RT @Erc20Dog: At the moment there were only 5 transactions with more than 0.1 ETH to our crowdsale address.

If you contribute more than 0.…",kariyaingiri
Wed Mar 21 17:49:35 +0000 2018,"RT @SKYFchain: Become an investor in the SKYFchain project on especially profitable terms!
https://t.co/okeMlkTVlK
#ico #blockchain #drone…",kariyaingiri
Wed Mar 21 17:48:44 +0000 2018,"RT @SKYFchain: SKYFchain strive to minimize unexpected situations
https://t.co/YSPbZ6CBhD
#ico #blockchain #SKYFchain #drone",kariyaingiri
Wed Mar 21 17:39:14 +0000 2018,"RT @MeetnGreetMe: ? Important update:
Due to an extremely high interest to participate in the Private Sale, registration for Whitelist is p…",kariyaingiri
Wed Mar 21 17:38:24 +0000 2018,"RT @MeetnGreetMe: Article on MeetnGreetMe Medium: What is a Smart Contract?
The answer is here:
https://t.co/GWDbqBxWsP",kariyaingiri
Wed Mar 21 16:34:53 +0000 2018,"RT @Serenity_io: #SerenityFinancial #SerenityProject
Serenity team invites you to attend Asia Trading Summit.
https://t.co/CHCoMGdjlC",kariyaingiri
Wed Mar 21 16:33:51 +0000 2018,"RT @Serenity_io: #SerenityFinancial #SerenityProject
Now you can trade SRNT tokens on IDEX exchange
https://t.co/e2pdK5MEUJ",kariyaingiri
Wed Mar 21 15:28:10 +0000 2018,"RT @AmicorumLive: Whose keeping us on our toes (THE ADVISORS)

https://t.co/X0zbmhgpV5",kariyaingiri
Wed Mar 21 15:27:16 +0000 2018,"RT @AmicorumLive: The Team of Advisors

https://t.co/X0zbmhgpV5

#weareamicorum #ethereum #ICO #ICOs #blockchain",kariyaingiri
Wed Mar 21 15:14:15 +0000 2018,"RT @DigipharmTeam: The #Digipharm Vision: Healthcare Beyond Barriers 

Our solutions will use private and public #blockchains to accelerate…",kariyaingiri
Wed Mar 21 15:13:23 +0000 2018,"RT @DigipharmTeam: Ahmed Abdulla, CEO and Girisha Fernando, CEO pictured with the Associate Director of Medicines Optimisation at a Commiss…",kariyaingiri
Wed Mar 21 14:48:31 +0000 2018,RT @ViceToken: Have questions about Vice Industry Token or want to chat? Head over to our Telegram group! We'd love you to stop in and say…,kariyaingiri
Wed Mar 21 11:53:26 +0000 2018,RT @betex_tokens: https://t.co/DfV4K8FUEu,kariyaingiri
Wed Mar 21 11:52:35 +0000 2018,RT @betex_tokens: #Betex offers a generous #affiliate program. Share the #referral link from your dashboard and get 10% #bonus from all you…,kariyaingiri
Wed Mar 21 11:51:27 +0000 2018,"RT @Morpheus_Labs_: No doubt crypto world/Altcoin had gone through a nuclear winter, many ICOs had either extended or postponed. 
Hope that…",kariyaingiri
Wed Mar 21 11:50:29 +0000 2018,"RT @Morpheus_Labs_: Morpheus Labs in Gangnam style, our Korea meetup!

https://t.co/Are2n6d1pI
https://t.co/b085qwcWa0",kariyaingiri
Wed Mar 21 11:23:15 +0000 2018,RT @incremint_ico: Many believe that the bans on advertising are a result of a lack of accountability in the ICO space and the high percent…,kariyaingiri
Wed Mar 21 10:47:07 +0000 2018,RT @eozofficial: Our Artificial Neural Network invest funds very systematically to get highest returns with lowest to zero risk. That means…,kariyaingiri
Wed Mar 21 10:46:07 +0000 2018,RT @eozofficial: EOZ envisions a TRUE decentralized global lending marketplace designed to reduce barriers to cryptocurrency investing.,kariyaingiri
Wed Mar 21 10:28:29 +0000 2018,"RT @coin_scarce: So SCO token is listed on @Accelerator_Net.  While tokensales price is now 0.00002ETH, as an incentive you can still get i…",kariyaingiri
Wed Mar 21 10:26:40 +0000 2018,"RT @MsxNetwork: AIRDROP! 80% free distribution!

PHASE I for #AION Token Holder 
PHASE II for #ICX Token Holder 
PHASE III for #ELF Token H…",kariyaingiri
Wed Mar 21 10:13:55 +0000 2018,"RT @WRJumpIn: If @tpb helped @Spotify, will we one day talk about how @popcorntimetv helped White Rabbit? #responsiblerebel #blockchain #ic…",kariyaingiri
Wed Mar 21 10:12:54 +0000 2018,"RT @WRJumpIn: The original medium blog ""Are you a pirate or are you a fan?"" as covered by International Business Times https://t.co/B8b8lU9…",kariyaingiri
Wed Mar 21 09:38:24 +0000 2018,RT @GMRplatform: We are the first peruvian ICO set up to solve the problems of traditional betting on sports and eSports. Check us out at h…,kariyaingiri
Wed Mar 21 09:37:33 +0000 2018,RT @GMRplatform: Very interesting propositions. All an all the cryptomarket entrepreneurs cant be stopped. #CryptocurrencyNews https://t.co…,kariyaingiri
Wed Mar 21 09:22:30 +0000 2018,RT @Gamblica: We need our own #crypto Groundhog Day for things like that https://t.co/K84cRqjQdZ,kariyaingiri
Wed Mar 21 09:21:42 +0000 2018,"RT @Gamblica: This is your chance to get creative. Click the link, and go to town in comments section. Meanest and trickiest questions will…",kariyaingiri
Wed Mar 21 07:52:07 +0000 2018,RT @allpublicart: You guys were a blast at #SanFrancisco's #TokenFest ! Thank you from the bottom of our hearts for the support! @TokenFest…,kariyaingiri
Wed Mar 21 07:36:13 +0000 2018,"RT @skillchain_io: ??????????????????????????????????????????Life Skill Passport??????????????? https://t.co/3nsOuw7WfA
$SKI $eth $crypto #…",kariyaingiri
Wed Mar 21 07:35:23 +0000 2018,RT @skillchain_io: Ever wondered how you could include that 3 day training program in your CV without it seeming fake? The Life Skill Passp…,kariyaingiri
Wed Mar 21 07:30:39 +0000 2018,RT @otppay: Hey this big news for OTPPAY PRESALE INVESTORS. 25% EXTRA GIVE UP. JUST SHOW US YOUR IDENTITY AND GRAB THE EXTRA BONUS. HURRY!!…,kariyaingiri
Wed Mar 21 07:30:00 +0000 2018,RT @otppay: https://t.co/Hiq5TqovCo OTPPAY : Omni Token Platform for Payments. @otppay @icoalert @bitcoinpoet @Cointelegraph @ethereum,kariyaingiri
Thu Mar 22 01:14:55 +0000 2018,RT @RakMeals: Chicken Enchilada Bake/ Spanish Cauliflower Rice/ steamed Broccoli &gt; menu visuals #rakmealprep… https://t.co/JZXPz3VCB7,RonnieA16
Thu Mar 22 01:14:53 +0000 2018,RT @RakMeals: Salsa sampling produced some great feedback...  Thank you all! ? #rakmealprep #salsa https://t.co/Rf2Vg9j5dD,RonnieA16
Thu Mar 22 01:14:35 +0000 2018,RT @RakMeals: Download the salsa fest app and gear up to get your vote on this Sat 03/24/2018 2pm-8pm @ the… https://t.co/of9iwmFkLo,RonnieA16
Thu Mar 22 01:13:45 +0000 2018,RT @JordanDepot: Shoot your shot #MJMondays https://t.co/1ItXsrwYYH,RonnieA16
Thu Mar 22 01:13:13 +0000 2018,@homegirlD Yup,RonnieA16
Wed Mar 21 19:30:48 +0000 2018,"Good day folks, keep positive ??? #wisdom #quote #dailymotivation #motivate #own #life #justdoit… https://t.co/HT90MWb5ES",RonnieA16
Tue Mar 20 12:53:21 +0000 2018,"Good day folks, keep positive ??? #wisdom #quote #dailymotivation #motivate #own #life #justdoit… https://t.co/UoX7hoy2lP",RonnieA16
Thu Mar 15 18:31:24 +0000 2018,"As always have fun, be safe out there, and should you need a #Lyft we got you covered!… https://t.co/U2f6UYTW0B",RonnieA16
Thu Mar 15 14:49:48 +0000 2018,"Good day folks, keep positive ??? #wisdom #quote #dailymotivation #motivate #own #life #justdoit… https://t.co/SI90MXe2Wo",RonnieA16
Wed Mar 14 14:07:37 +0000 2018,"Good day folks, keep positive ??? #wisdom #quote #dailymotivation #motivate #own #life #justdoit… https://t.co/H5tjCcY70J",RonnieA16
Tue Mar 13 13:50:09 +0000 2018,"Good day folks, keep positive ??? #wisdom #quote #dailymotivation #motivate #own #life #justdoit… https://t.co/XzmdhHozwX",RonnieA16
Mon Mar 12 13:02:10 +0000 2018,"Good day folks, keep positive ??? #wisdom #quote #dailymotivation #motivate #own #life #justdoit… https://t.co/GetsTciCgl",RonnieA16
Thu Mar 08 15:02:51 +0000 2018,"Good day folks, keep positive ??? #wisdom #quote #dailymotivation #motivate #own #life #justdoit… https://t.co/EmpNdITg4C",RonnieA16
Wed Mar 07 13:54:45 +0000 2018,"Good day folks, keep positive ??? #wisdom #quote #dailymotivation #motivate #own #life #justdoit… https://t.co/lpXIIsdMaj",RonnieA16
Mon Mar 05 12:47:37 +0000 2018,"Good day folks, keep positive ??? #wisdom #quote #dailymotivation #motivate #own #life #justdoit… https://t.co/XPYDkhKq9v",RonnieA16
Fri Mar 02 18:13:44 +0000 2018,Big thanks to @RakMeals for holding it down w/ bomb meal options!  This Cajun pasta &amp; sausage… https://t.co/BSFGEJDHXN,RonnieA16
Thu Mar 01 12:53:37 +0000 2018,Woke up thinkin about the future? #rockyourkicks #jordandepot #jordansdaily #kicks0l0gy… https://t.co/4nUcTug83w,RonnieA16
Wed Feb 28 13:12:05 +0000 2018,"Good day folks, keep positive ??? #wisdom #quote #dailymotivation #motivate #own #life #justdoit… https://t.co/dOWtCEIGnL",RonnieA16
Tue Feb 27 15:36:44 +0000 2018,"Good day folks, keep positive ??? #wisdom #quote #dailymotivation #motivate #own #life #justdoit… https://t.co/0M2Dw3g7FK",RonnieA16
Mon Feb 26 14:29:55 +0000 2018,"Stay driven!  Good day folks, keep positive ??? #wisdom #quote #dailymotivation #motivate #own… https://t.co/nBlQ11dgdr",RonnieA16
Sun Feb 25 13:58:43 +0000 2018,@CandiDooWop ???,RonnieA16
Sat Feb 24 15:10:38 +0000 2018,That view tho ? https://t.co/BsWzGWnW01,RonnieA16
Sat Feb 24 14:57:25 +0000 2018,Good morning! #hiking #wellness #justdoit https://t.co/KzBiF2Tzit,RonnieA16
Thu Feb 22 14:00:56 +0000 2018,"Good day folks, keep positive ??? #wisdom #quote #dailymotivation #motivate #own #life #justdoit… https://t.co/FoocMpYnEW",RonnieA16
Wed Feb 21 18:13:36 +0000 2018,Killer menu this week @RakMeals ? #foodies #mealprepservice #yummy #hitthespot #getinmybelly… https://t.co/jlZO4g83Kx,RonnieA16
Wed Feb 21 16:43:25 +0000 2018,"RT @freehandprofit: Hop in the passenger seat, when &amp; where we headed? ???#freehandprofit #sneakermask #nikemag #backtothefuture https://t.…",RonnieA16
Wed Feb 21 13:27:51 +0000 2018,"Good day folks, keep positive ??? #wisdom #quote #dailymotivation #motivate #own #life #justdoit… https://t.co/jJIGEGzmDU",RonnieA16
Tue Feb 20 16:03:55 +0000 2018,"Good day folks, keep positive ??? #wisdom #quote #dailymotivation #motivate #own #life #justdoit… https://t.co/ZZePpAcgnz",RonnieA16
Sun Feb 18 14:45:37 +0000 2018,Back in action over at Jordan https://t.co/xfimS7GFVX #sneakerheads Get over there and grab the heat you need! https://t.co/KieGkJmVIo,RonnieA16
Sat Feb 17 00:12:06 +0000 2018,Yesssss!!!?????? https://t.co/hegkRIIggT,RonnieA16
Fri Feb 16 15:07:50 +0000 2018,Good morning &amp; good day folks! ? #quotes #quotoftheday #motivation #move #life #justdoit… https://t.co/08puGXRzAF,RonnieA16
Thu Feb 15 12:53:17 +0000 2018,"Good day folks, keep positive ??? #wisdom #quote #dailymotivation #motivate #own #life #justdoit… https://t.co/Ah3oDP9HkG",RonnieA16
Wed Feb 14 04:00:18 +0000 2018,Getting these smoothie packs prep’d &amp; ready for me &amp; the kiddos ?? vibin to @therealstylesp &amp;… https://t.co/WJZfIOssgo,RonnieA16
Tue Feb 13 23:17:37 +0000 2018,RT @JordanDepot: New Giveaway on IG: win a FREE pair of 3s in your size. Details here: https://t.co/tzoT7DWS5r https://t.co/KbAeacl6DN,RonnieA16
Tue Feb 13 22:31:28 +0000 2018,Vibin ?? @ludacris willy_northpole #goodmusic #vibes #dtp #fresh #phoenix #az https://t.co/rFi7hUjlC8,RonnieA16
Tue Feb 13 13:10:37 +0000 2018,Good morning &amp; good day folks! ? #quotes #quotoftheday #motivation #move #life #justdoit… https://t.co/fo3pYrJsan,RonnieA16
Tue Feb 13 05:46:45 +0000 2018,"Sweet dreams Phx Lyfter's ?DOTW? Use Code: EMXPPHXWD212 for 20% off 1 weekday ride

New Rider &amp;… https://t.co/33pJQnA2my",RonnieA16
Mon Feb 12 15:03:36 +0000 2018,"Good day folks, keep positive ??? #wisdom #quote #dailymotivation #motivate #own #life #justdoit… https://t.co/H5beg2q6PR",RonnieA16
Sat Feb 10 15:00:01 +0000 2018,Morning hike w/ a side of #sunshine ?? #hiking #views #view #justdoit #wellness #picoftheday… https://t.co/rkF2mggeWV,RonnieA16
Fri Feb 09 14:33:03 +0000 2018,"Steps to a more successful you... Good day folks, keep positive ??? #wisdom #quote… https://t.co/jiOsgj79De",RonnieA16
Thu Feb 08 13:37:43 +0000 2018,"Take control of YOU!  Good day folks, keep positive ??? #wisdom #quote #dailymotivation… https://t.co/iV8qic6wLd",RonnieA16
Wed Feb 07 13:43:31 +0000 2018,"Good day folks, keep positive ??? #wisdom #quote #dailymotivation #motivate #own #life #justdoit… https://t.co/flDxUd17HZ",RonnieA16
Wed Feb 07 01:31:28 +0000 2018,Appreciate ya @jordandepot shewz and https://t.co/2OAga7iNLw for the gear ?????  Follow these pages &amp;… https://t.co/E1QW97VhkJ,RonnieA16
Tue Feb 06 17:32:15 +0000 2018,"Good day folks, keep positive ??? #wisdom #quote #dailymotivation #motivate #own #life #justdoit… https://t.co/UJcQcLtgKj",RonnieA16
Tue Feb 06 04:43:03 +0000 2018,"Hey Phx Lyfter's ?DOTW? Use Code: EMXPPHXWD0205 for 20% off 2 weekday rides

New Rider &amp; Driver… https://t.co/8sx1OULahu",RonnieA16
Mon Feb 05 21:22:42 +0000 2018,B https://t.co/IKDDvqWD6r,RonnieA16
Mon Feb 05 21:22:19 +0000 2018,RT @JordanDepot: One of the best #SuperBowl commercials ever https://t.co/B75IPAumAA,RonnieA16
Mon Feb 05 21:22:12 +0000 2018,RT @JordanDepot: Highlight of the halftime show: White Cement 3s on feet,RonnieA16
Mon Feb 05 17:44:00 +0000 2018,RT @Reshoevn8r: Start your Monday off right! ? https://t.co/WuvJ5k5SSw,RonnieA16
Mon Feb 05 17:43:49 +0000 2018,"RT @MACHE275: Love hearing sneaker twitter whine about the release of those @jtimberlake 3s last night, saying “they didn’t give us enough…",RonnieA16
Mon Feb 05 02:00:29 +0000 2018,"Stay on target and always kick ass daily!  Good day folks, keep positive ??? #wisdom #quote… https://t.co/dXyVHZIpbg",RonnieA16
Mon Feb 05 01:49:30 +0000 2018,Pretty legit seeing this during the #justintimberlake #superbowl performance!  Love the #prince… https://t.co/mOoaUEuy1x,RonnieA16
Mon Feb 05 01:25:41 +0000 2018,When you have more than 1-hit ??? #grillin #traegerbowl #foodie #foodporn #foodgasm #superbowl… https://t.co/14NUA3eTzm,RonnieA16
Mon Feb 05 01:24:30 +0000 2018,Some pre-game #grillin #traegerbowl #foodie #foodporn #foodgasm #superbowl #superbowl50 #fresh… https://t.co/J7wCJppX1K,RonnieA16
Sat Feb 03 18:27:02 +0000 2018,Big shout out to @grantcardone for the free copy of the #millionairbooklet Me &amp; my buddy… https://t.co/139HCQbmaO,RonnieA16
